609920,41.850771,-87.705112,KANOON,2233 S Kedzie Ave,1(773)534-1736,60623,2233 S Kedzie Ave Chicago, IL 60623,ES,6,5,I,2,0,I
609921,41.847947,-87.696006,TELPOCHCALLI,2832 W 24th Blvd,1(773)534-1402,60623,2832 W 24th Blvd Chicago, IL 60623,ES,4,4,S,0,0,
609922,41.92095,-87.757343,BELMONT-CRAGIN,5252 W Palmer St,1(773)534-2900,60639,5252 W Palmer St Chicago, IL 60639,ES,6,7,C,2,0,I
609924,41.729673,-87.655481,FORT DEARBORN,9025 S Throop St,1(773)535-2680,60620,9025 S Throop St Chicago, IL 60620,ES,6,9,C,2,2,S
609925,41.870168,-87.702163,KELLMAN,3030 W Arthington St,1(773)534-6602,60612,3030 W Arthington St Chicago, IL 60612,ES,6,7,C,2,2,S
609926,41.9066,-87.635513,FRANKLIN,225 W Evergreen Ave,1(773)534-8510,60610,225 W Evergreen Ave Chicago, IL 60610,ES,6,13,C,2,2,S
609927,41.738425,-87.668099,FOSTER PARK,8530 S Wood St,1(773)535-2725,60620,8530 S Wood St Chicago, IL 60620,ES,6,5,I,2,2,S
609928,41.818003,-87.611784,FULLER,4214 S St Lawrence Ave,1(773)535-1687,60653,4214 S St Lawrence Ave Chicago, IL 60653,ES,6,6,S,2,1,I
609929,41.79758,-87.668436,FULTON,5300 S Hermitage Ave,1(773)535-9000,60609,5300 S Hermitage Ave Chicago, IL 60609,ES,6,4,I,2,1,I
609930,41.917617,-87.716892,FUNSTON,2010 N Central Park Ave,1(773)534-4125,60647,2010 N Central Park Ave Chicago, IL 60647,ES,6,10,C,2,0,I
609933,42.021091,-87.671939,GALE,1631 W Jonquil Ter,1(773)534-2100,60626,1631 W Jonquil Ter Chicago, IL 60626,ES,6,6,S,2,2,S
609935,41.706801,-87.535175,GALLISTEL,10347 S Ewing Ave,1(773)535-6540,60617,10347 S Ewing Ave Chicago, IL 60617,ES,6,6,S,2,2,S
609937,41.976352,-87.796235,GARVY,5225 N Oak Park Ave,1(773)534-1185,60656,5225 N Oak Park Ave Chicago, IL 60656,ES,6,6,S,2,2,S
609938,41.837065,-87.718697,GARY,3740 W 31st St,1(773)534-1455,60623,3740 W 31st St Chicago, IL 60623,ES,6,7,C,2,3,C
609939,41.725332,-87.623719,GILLESPIE,9301 S State St,1(773)535-5065,60619,9301 S State St Chicago, IL 60619,ES,6,2,I,2,2,S
609941,41.760614,-87.675966,RANDOLPH,7316 S Hoyne Ave,1(773)535-9015,60636,7316 S Hoyne Ave Chicago, IL 60636,ES,6,7,C,2,0,I
609942,41.922831,-87.6929,GOETHE,2236 N Rockwell St,1(773)534-4135,60647,2236 N Rockwell St Chicago, IL 60647,ES,6,8,C,2,2,S
609943,41.670618,-87.622546,OWENS,12302 S State St,1(773)535-5475,60628,12302 S State St Chicago, IL 60628,ES,6,1,I,2,2,S
609944,41.662481,-87.553307,GRISSOM,12810 S Escanaba Ave,1(773)535-5380,60633,12810 S Escanaba Ave Chicago, IL 60633,ES,6,6,S,2,0,I
609945,41.975817,-87.657912,GOUDY,5120 N Winthrop Ave,1(773)534-2480,60640,5120 N Winthrop Ave Chicago, IL 60640,ES,6,8,C,2,1,I
609947,41.813304,-87.643344,GRAHAM ES,4436 S Union Ave,1(773)535-1308,60609,4436 S Union Ave Chicago, IL 60609,ES,6,6,S,2,2,S
609949,41.948764,-87.757116,GRAY,3730 N Laramie Ave,1(773)534-3520,60641,3730 N Laramie Ave Chicago, IL 60641,ES,6,6,S,2,1,I
609950,41.838791,-87.71719,ORTIZ DE DOMINGUEZ,3000 S Lawndale Ave,1(773)534-1600,60623,3000 S Lawndale Ave Chicago, IL 60623,ES,6,4,I,2,2,S
609951,41.811173,-87.597503,ARIEL,1119 E 46th St,1(773)535-1996,60653,1119 E 46th St Chicago, IL 60653,ES,6,2,I,2,2,S
609952,41.829669,-87.671492,GREENE,3525 S Honore St,1(773)535-4560,60609,3525 S Honore St Chicago, IL 60609,ES,6,5,I,2,2,S
609954,41.870742,-87.718666,GREGORY,3715 W Polk St,1(773)534-6820,60624,3715 W Polk St Chicago, IL 60624,ES,6,6,S,2,2,S
609955,41.73892,-87.645025,GRESHAM,8524 S Green St,1(773)535-3350,60620,8524 S Green St Chicago, IL 60620,ES,6,6,S,2,2,S
609956,41.775464,-87.758803,GRIMES,5450 W 64th Pl,1(773)535-2364,60638,5450 W 64th Pl Chicago, IL 60638,ES,6,7,C,2,2,S
609958,41.813007,-87.699364,GUNSAULUS,4420 S Sacramento Ave,1(773)535-7215,60632,4420 S Sacramento Ave Chicago, IL 60632,ES,6,7,C,2,3,C
609959,41.849958,-87.633806,HAINES,247 W 23rd Pl,1(773)534-9200,60616,247 W 23rd Pl Chicago, IL 60616,ES,6,6,S,2,2,S
609960,41.780192,-87.776579,HALE,6140 S Melvina Ave,1(773)535-2265,60638,6140 S Melvina Ave Chicago, IL 60638,ES,6,6,S,2,2,S
609961,41.743753,-87.551862,NINOS HEROES,8344 S Commercial Ave,1(773)535-6694,60617,8344 S Commercial Ave Chicago, IL 60617,ES,6,5,I,2,2,S
609963,41.94522,-87.670865,HAMILTON,1650 W Cornelia Ave,1(773)534-5484,60657,1650 W Cornelia Ave Chicago, IL 60657,ES,6,8,C,2,2,S
609964,41.807242,-87.661175,HAMLINE,4747 S Bishop St,1(773)535-4565,60609,4747 S Bishop St Chicago, IL 60609,ES,6,7,C,2,1,I
609966,41.852719,-87.696243,HAMMOND,2819 W 21st Pl,1(773)535-4580,60623,2819 W 21st Pl Chicago, IL 60623,ES,6,7,C,2,2,S
609967,41.849215,-87.685668,FINKL,2332 S Western Ave,1(773)535-5850,60608,2332 S Western Ave Chicago, IL 60608,ES,6,12,C,2,1,I
609968,41.914816,-87.723931,MCAULIFFE,1841 N Springfield Ave,1(773)534-4400,60647,1841 N Springfield Ave Chicago, IL 60647,ES,6,3,I,2,2,S
609969,41.793447,-87.586855,HARTE,1556 E 56th St,1(773)535-0870,60637,1556 E 56th St Chicago, IL 60637,ES,6,6,S,2,3,C
609971,41.757341,-87.632737,HARVARD,7525 S Harvard,1(773)535-3045,60620,7525 S Harvard Chicago, IL 60620,ES,6,8,C,2,1,I
609972,41.964029,-87.723128,HAUGAN,4540 N Hamlin Ave,1(773)534-5040,60625,4540 N Hamlin Ave Chicago, IL 60625,ES,6,4,I,2,2,S
609973,41.841394,-87.734313,ZAPATA,2728 S Kostner Ave,1(773)534-1390,60623,2728 S Kostner Ave Chicago, IL 60623,ES,6,5,I,2,2,S
609974,41.942275,-87.657709,HAWTHORNE,3319 N Clifton Ave,1(773)534-5550,60657,3319 N Clifton Ave Chicago, IL 60657,ES,6,6,S,2,2,S
609975,41.899171,-87.755813,HAY,1018 N Laramie Ave,1(773)534-6000,60651,1018 N Laramie Ave Chicago, IL 60651,ES,6,3,I,2,2,S
609976,41.994541,-87.668504,HAYT,1518 W Granville Ave,1(773)534-2040,60660,1518 W Granville Ave Chicago, IL 60660,ES,6,6,S,2,2,S
609977,41.773366,-87.594392,WOODLAWN,6657 S Kimbark Ave,1(773)535-0801,60637,6657 S Kimbark Ave Chicago, IL 60637,ES,6,5,I,2,2,S
609978,41.707558,-87.60466,SMITH,744 E 103rd St,1(773)535-5689,60628,744 E 103rd St Chicago, IL 60628,ES,6,7,C,2,2,S
609979,41.839595,-87.640341,HEALY,3010 S Parnell Ave,1(773)534-9190,60616,3010 S Parnell Ave Chicago, IL 60616,ES,6,7,C,2,1,I
609981,41.808175,-87.745726,HEARST,4640 S Lamon Ave,1(773)535-2376,60638,4640 S Lamon Ave Chicago, IL 60638,ES,6,6,S,2,1,I
609983,41.807112,-87.673327,HEDGES,4747 S Winchester Ave,1(773)535-7360,60609,4747 S Winchester Ave Chicago, IL 60609,ES,6,11,C,2,3,C
609985,41.878665,-87.735802,HEFFERAN,4409 W Wilcox St,1(773)534-6192,60624,4409 W Wilcox St Chicago, IL 60624,ES,6,3,I,2,2,S
609986,41.790591,-87.671887,HENDERSON,5650 S Wolcott Ave,1(773)535-9080,60636,5650 S Wolcott Ave Chicago, IL 60636,ES,6,6,S,2,2,S
609987,41.815788,-87.633664,HENDRICKS,4316 S Princeton Ave,1(773)535-1696,60609,4316 S Princeton Ave Chicago, IL 60609,ES,6,4,I,2,1,I
609988,41.958989,-87.715632,HENRY,4250 N Saint Louis Ave,1(773)534-5060,60618,4250 N Saint Louis Ave Chicago, IL 60618,ES,6,9,C,2,4,C
609990,41.866875,-87.628615,SOUTH LOOP,1212 S Plymouth Ct,1(773)534-8690,60605,1212 S Plymouth Ct Chicago, IL 60605,ES,6,8,C,2,5,C
609991,41.862081,-87.718994,HERZL,3711 W Douglas Blvd,1(773)534-1480,60623,3711 W Douglas Blvd Chicago, IL 60623,ES,6,3,I,2,1,I
609993,41.80977,-87.672182,LARA,4619 S Wolcott Ave,1(773)535-4389,60609,4619 S Wolcott Ave Chicago, IL 60609,ES,6,6,S,2,2,S
609994,41.970335,-87.710362,HIBBARD,3244 W Ainslie St,1(773)534-5191,60625,3244 W Ainslie St Chicago, IL 60625,ES,6,4,I,2,3,C
609995,41.983672,-87.779123,HITCH,5625 N McVicker Ave,1(773)534-1189,60646,5625 N McVicker Ave Chicago, IL 60646,ES,6,7,C,2,2,S
609996,41.838027,-87.653792,HOLDEN,1104 W 31st St,1(773)535-7200,60608,1104 W 31st St Chicago, IL 60608,ES,6,5,I,2,1,I
609997,41.793788,-87.649795,HOLMES,955 W Garfield Blvd,1(773)535-9025,60621,955 W Garfield Blvd Chicago, IL 60621,ES,6,6,S,2,3,C
610000,41.893612,-87.759398,HOWE,720 N Lorel Ave,1(773)534-6060,60644,720 N Lorel Ave Chicago, IL 60644,ES,6,6,S,2,2,S
610002,41.733338,-87.568228,HOYNE,8905 S Crandon Ave,1(773)535-6425,60617,8905 S Crandon Ave Chicago, IL 60617,ES,6,3,I,2,3,C
610003,41.742452,-87.653633,CUFFE,8324 S Racine Ave,1(773)535-8250,60620,8324 S Racine Ave Chicago, IL 60620,ES,6,3,I,2,2,S
610004,41.700335,-87.611244,CULLEN,10650 S Eberhart Ave,1(773)535-5375,60628,10650 S Eberhart Ave Chicago, IL 60628,ES,6,3,I,2,2,S
610005,41.860518,-87.731777,HUGHES C,4247 W 15th St,1(773)534-1762,60623,4247 W 15th St Chicago, IL 60623,ES,6,6,S,2,2,S
610006,41.766785,-87.719541,HURLEY,3849 W 69th Pl,1(773)535-2068,60629,3849 W 69th Pl Chicago, IL 60629,ES,6,8,C,2,0,I
610009,41.871255,-87.653366,GALILEO,820 S Carpenter St,1(773)534-7070,60607,820 S Carpenter St Chicago, IL 60607,ES,6,8,C,2,2,S
610010,41.939247,-87.67581,JAHN,3149 N Wolcott Ave,1(773)534-5500,60657,3149 N Wolcott Ave Chicago, IL 60657,ES,6,8,C,2,2,S
610011,41.984641,-87.700529,JAMIESON,5650 N Mozart St,1(773)534-2395,60659,5650 N Mozart St Chicago, IL 60659,ES,6,6,S,2,1,I
610012,41.902055,-87.641056,JENNER,1119 N Cleveland Ave,1(773)534-8440,60610,1119 N Cleveland Ave Chicago, IL 60610,ES,6,4,I,2,5,C
610013,41.858849,-87.662209,PILSEN,1420 W 17th St,1(773)534-7675,60608,1420 W 17th St Chicago, IL 60608,ES,6,10,C,2,6,C
610015,41.858065,-87.652302,JUNGMAN,1746 S Miller St,1(773)534-7375,60608,1746 S Miller St Chicago, IL 60608,ES,6,6,S,2,2,S
610016,41.725263,-87.677233,KELLOGG,9241 S Leavitt St,1(773)535-2590,60620,9241 S Leavitt St Chicago, IL 60620,ES,6,8,C,2,3,C
610017,41.847941,-87.697316,SAUCEDO,2850 W 24th Blvd,1(773)534-1770,60623,2850 W 24th Blvd Chicago, IL 60623,ES,6,6,S,2,3,C
610019,41.776453,-87.640892,KERSHAW,6450 S Lowe Ave,1(773)535-3050,60621,6450 S Lowe Ave Chicago, IL 60621,ES,6,4,I,2,1,I
610021,41.904503,-87.714234,CASALS,3501 W Potomac Ave,1(773)534-4444,60651,3501 W Potomac Ave Chicago, IL 60651,ES,6,5,I,2,2,S
610022,42.00364,-87.668222,KILMER,6700 N Greenview Ave,1(773)534-2115,60626,6700 N Greenview Ave Chicago, IL 60626,ES,6,8,C,2,3,C
610024,41.848488,-87.716017,CARDENAS,2345 S Millard Ave,1(773)534-1465,60623,2345 S Millard Ave Chicago, IL 60623,ES,6,6,S,2,3,C
610026,41.789965,-87.779483,KINZIE,5625 S Mobile Ave,1(773)535-2425,60638,5625 S Mobile Ave Chicago, IL 60638,ES,6,6,S,2,2,S
610027,41.723627,-87.639521,KIPLING,9351 S Lowe Ave,1(773)535-3151,60620,9351 S Lowe Ave Chicago, IL 60620,ES,6,6,S,2,1,I
610029,41.908886,-87.665093,LOZANO,1501 N Greenview Ave,1(773)534-4750,60642,1501 N Greenview Ave Chicago, IL 60642,ES,6,6,S,2,3,C
610030,41.798002,-87.602481,KOZMINSKI,936 E 54th St,1(773)535-0980,60615,936 E 54th St Chicago, IL 60615,ES,6,4,I,2,2,S
610032,41.719292,-87.6525,GREEN,1150 W 96th St,1(773)535-2575,60643,1150 W 96th St Chicago, IL 60643,ES,6,6,S,2,2,S
610033,41.9139,-87.637565,LASALLE,1734 N Orleans St,1(773)534-8470,60614,1734 N Orleans St Chicago, IL 60614,ES,6,8,C,2,2,S
610034,41.86296,-87.712957,LAWNDALE,3500 W Douglas Blvd,1(773)534-1635,60623,3500 W Douglas Blvd Chicago, IL 60623,ES,6,0,I,2,0,I
610036,41.906826,-87.75455,LEWIS,1431 N Leamington Ave,1(773)534-3060,60651,1431 N Leamington Ave Chicago, IL 60651,ES,6,6,S,2,2,S
610037,41.797685,-87.659933,LIBBY,5300 S Loomis Blvd,1(773)535-9050,60609,5300 S Loomis Blvd Chicago, IL 60609,ES,6,5,I,2,0,I
610038,41.924525,-87.644497,LINCOLN,615 W Kemper Pl,1(773)534-5720,60614,615 W Kemper Pl Chicago, IL 60614,ES,6,5,I,2,1,I
610039,41.940009,-87.702635,VON LINNE,3221 N Sacramento Ave,1(773)534-5262,60618,3221 N Sacramento Ave Chicago, IL 60618,ES,6,5,I,2,2,S
610040,41.918814,-87.748515,LLOYD,2103 N Lamon Ave,1(773)534-3070,60639,2103 N Lamon Ave Chicago, IL 60639,ES,6,7,C,2,2,S
610041,41.931762,-87.795604,LOCKE J,2828 N Oak Park Ave,1(773)534-3300,60634,2828 N Oak Park Ave Chicago, IL 60634,ES,6,5,I,2,4,C
610043,41.912718,-87.783919,LOVETT,6333 W Bloomingdale Ave,1(773)534-3130,60639,6333 W Bloomingdale Ave Chicago, IL 60639,ES,6,5,I,2,2,S
610044,41.90652,-87.710217,LOWELL,3320 W Hirsch St,1(773)534-4300,60651,3320 W Hirsch St Chicago, IL 60651,ES,6,1,I,2,3,C
610046,41.934192,-87.777174,LYON,2941 N McVicker Ave,1(773)534-3120,60634,2941 N McVicker Ave Chicago, IL 60634,ES,6,6,S,2,3,C
610047,41.759548,-87.590712,MADISON,7433 S Dorchester Ave,1(773)535-0551,60619,7433 S Dorchester Ave Chicago, IL 60619,ES,6,3,I,2,1,I
610048,41.908247,-87.639827,MANIERRE,1420 N Hudson Ave,1(773)534-8456,60610,1420 N Hudson Ave Chicago, IL 60610,ES,6,2,I,2,2,S
610051,41.920555,-87.757854,NORTHWEST,5252 W Palmer St,1(773)534-3250,60639,5252 W Palmer St Chicago, IL 60639,MS,6,6,S,2,2,S
610052,41.748274,-87.574816,MANN,8050 S Chappel Ave,1(773)535-6640,60617,8050 S Chappel Ave Chicago, IL 60617,ES,6,2,I,2,2,S
610053,41.773881,-87.69703,MARQUETTE,6550 S Richmond St,1(773)535-9260,60629,6550 S Richmond St Chicago, IL 60629,ES,6,5,I,2,1,I
610054,41.716588,-87.552483,MARSH,9822 S Exchange Ave,1(773)535-6430,60617,9822 S Exchange Ave Chicago, IL 60617,ES,6,6,S,2,1,I
610055,41.879714,-87.708092,FARADAY,3250 W Monroe St,1(773)534-6670,60624,3250 W Monroe St Chicago, IL 60624,ES,6,4,I,2,2,S
610056,41.856864,-87.731672,MASON,4217 W 18th St,1(773)534-1530,60623,4217 W 18th St Chicago, IL 60623,ES,6,6,S,2,2,S
610057,41.780904,-87.692115,FAIRFIELD,6201 S Fairfield Ave,1(773)535-9500,60629,6201 S Fairfield Ave Chicago, IL 60629,ES,6,6,S,2,1,I
610059,41.923204,-87.657287,MAYER,2250 N Clifton Ave,1(773)534-5535,60614,2250 N Clifton Ave Chicago, IL 60614,ES,6,11,C,2,3,C
610060,41.8743,-87.660985,JACKSON A,1340 W Harrison St,1(773)534-7000,60607,1340 W Harrison St Chicago, IL 60607,ES,6,6,S,2,3,C
610062,41.829993,-87.641103,MCCLELLAN,3527 S Wallace St,1(773)535-1732,60609,3527 S Wallace St Chicago, IL 60609,ES,6,4,I,2,1,I
610063,41.842267,-87.7063,MCCORMICK,2712 S Sawyer Ave,1(773)535-7252,60623,2712 S Sawyer Ave Chicago, IL 60623,ES,6,5,I,2,0,I
610065,41.775424,-87.609357,TILL,6543 S Champlain Ave,1(773)535-0570,60637,6543 S Champlain Ave Chicago, IL 60637,ES,6,3,I,2,2,S
610066,41.73455,-87.619214,MCDADE,8801 S Indiana Ave,1(773)535-3669,60619,8801 S Indiana Ave Chicago, IL 60619,ES,6,5,I,2,2,S
610067,41.768143,-87.691787,MCKAY,6901 S Fairfield Ave,1(773)535-9340,60629,6901 S Fairfield Ave Chicago, IL 60629,ES,6,6,S,2,3,C
610068,41.923955,-87.761515,HANSON PARK,5411 W Fullerton Ave,1(773)534-3100,60639,5411 W Fullerton Ave Chicago, IL 60639,ES,6,6,S,2,0,I
610070,41.967847,-87.676288,MCPHERSON,4728 N Wolcott Ave,1(773)534-2625,60640,4728 N Wolcott Ave Chicago, IL 60640,ES,6,8,C,2,2,S
610073,41.892082,-87.683185,MITCHELL,2233 W Ohio St,1(773)534-7655,60612,2233 W Ohio St Chicago, IL 60612,ES,6,6,S,2,1,I
610074,41.929989,-87.719224,MONROE,3651 W Schubert Ave,1(773)534-4155,60647,3651 W Schubert Ave Chicago, IL 60647,ES,6,5,I,2,2,S
610076,41.912505,-87.696941,MOOS,1711 N California Ave,1(773)534-4340,60647,1711 N California Ave Chicago, IL 60647,ES,6,8,C,2,4,C
610077,41.784313,-87.688549,MORRILL,6011 S Rockwell St,1(773)535-9288,60629,6011 S Rockwell St Chicago, IL 60629,ES,6,8,C,2,4,C
610078,41.949003,-87.651573,INTER-AMERICAN,851 W Waveland Ave,1(773)534-5490,60613,851 W Waveland Ave Chicago, IL 60613,ES,6,8,C,2,1,I
610081,41.8444,-87.64134,SHERIDAN,533 W 27th St,1(773)534-9120,60616,533 W 27th St Chicago, IL 60616,ES,6,6,S,2,2,S
610082,41.695734,-87.70581,MOUNT GREENWOOD,10841 S Homan Ave,1(773)535-2786,60655,10841 S Homan Ave Chicago, IL 60655,ES,6,6,S,2,2,S
610083,41.970125,-87.78963,BEARD,6445 W Strong St,1(773)534-1228,60656,6445 W Strong St Chicago, IL 60656,ES,6,6,S,2,2,S
610084,41.69717,-87.697278,KELLER,3020 W 108th St,1(773)535-2636,60655,3020 W 108th St Chicago, IL 60655,ES,6,6,S,2,2,S
610086,41.701952,-87.647652,MOUNT VERNON,10540 S Morgan St,1(773)535-2825,60643,10540 S Morgan St Chicago, IL 60643,ES,6,6,S,2,2,S
610087,41.776556,-87.790604,BLAIR,6751 W 63rd Pl,1(773)535-2076,60638,6751 W 63rd Pl Chicago, IL 60638,ES,6,6,S,2,2,S
610088,41.92091,-87.721888,MOZART,2200 N Hamlin Ave,1(773)534-4160,60647,2200 N Hamlin Ave Chicago, IL 60647,ES,6,6,S,2,2,S
610089,41.950078,-87.716832,MURPHY,3539 W Grace St,1(773)534-5223,60618,3539 W Grace St Chicago, IL 60618,ES,6,7,C,2,2,S
610090,41.798535,-87.59334,MURRAY,5335 S Kenwood Ave,1(773)535-0585,60615,5335 S Kenwood Ave Chicago, IL 60615,ES,6,6,S,2,1,I
610091,41.664873,-87.638958,BROWN R,12607 S Union Ave,1(773)535-5385,60628,12607 S Union Ave Chicago, IL 60628,ES,6,7,C,2,2,S
610092,41.89181,-87.747936,NASH,4837 W ERIE ST,1(773)534-6125,60644-1720,4837 W ERIE ST Chicago, IL 60644-1720,ES,6,6,S,2,2,S
610093,41.738407,-87.620933,NEIL,8555 S Michigan Ave,1(773)535-3000,60619,8555 S Michigan Ave Chicago, IL 60619,ES,6,6,S,2,2,S
610094,41.941637,-87.644561,NETTELHORST,3252 N Broadway St,1(773)534-5810,60657,3252 N Broadway St Chicago, IL 60657,ES,6,8,C,2,5,C
610095,41.913947,-87.64599,NEWBERRY,700 W Willow St,1(773)534-8000,60614,700 W Willow St Chicago, IL 60614,ES,6,6,S,2,2,S
610096,41.797714,-87.689139,NIGHTINGALE,5250 S Rockwell St,1(773)535-9270,60632,5250 S Rockwell St Chicago, IL 60632,ES,6,10,C,2,2,S
610097,41.919581,-87.73142,NIXON,2121 N Keeler Ave,1(773)534-4375,60639,2121 N Keeler Ave Chicago, IL 60639,ES,6,10,C,2,4,C
610098,41.906155,-87.729955,NOBEL,4127 W Hirsch St,1(773)534-4365,60651,4127 W Hirsch St Chicago, IL 60651,ES,6,6,S,2,1,I
610099,41.988153,-87.802979,NORWOOD PARK,5900 N Nina Ave,1(773)534-1198,60631,5900 N Nina Ave Chicago, IL 60631,ES,6,3,I,2,3,C
610100,41.906907,-87.732443,WEST PARK,1425 N Tripp Ave,1(773)534-4940,60651,1425 N Tripp Ave Chicago, IL 60651,ES,6,8,C,2,3,C
610101,41.899976,-87.629297,OGDEN ES,24 W Walton St,1(773)534-8110,60610,24 W Walton St Chicago, IL 60610,ES,6,17,C,2,6,C
610102,41.75467,-87.645469,OGLESBY,7646 S Green St,1(773)535-3060,60620,7646 S Green St Chicago, IL 60620,ES,6,7,C,2,2,S
610103,41.768602,-87.572806,OKEEFFE,6940 S Merrill Ave,1(773)535-0600,60649,6940 S Merrill Ave Chicago, IL 60649,ES,6,6,S,2,2,S
610104,41.99379,-87.793108,ONAHAN,6634 W Raven St,1(773)534-1180,60631,6634 W Raven St Chicago, IL 60631,ES,6,8,C,2,2,S
610105,41.978501,-87.812054,ORIOLE PARK,5424 N Oketo Ave,1(773)534-1201,60656,5424 N Oketo Ave Chicago, IL 60656,ES,6,6,S,2,3,C
610106,41.90014,-87.731261,PICCOLO,1040 N Keeler Ave,1(773)534-4425,60651,1040 N Keeler Ave Chicago, IL 60651,ES,6,5,I,2,0,I
610107,41.891806,-87.665426,OTIS,525 N Armour St,1(773)534-7665,60642,525 N Armour St Chicago, IL 60642,ES,6,6,S,2,5,C
610108,41.774571,-87.674865,OTOOLE,6550 S Seeley Ave,1(773)535-9040,60636,6550 S Seeley Ave Chicago, IL 60636,ES,6,3,I,2,2,S
610109,41.74285,-87.705749,OWEN,8247 S Christiana Ave,1(773)535-9330,60652,8247 S Christiana Ave Chicago, IL 60652,ES,6,4,I,2,1,I
610110,41.827355,-87.61978,WELLS ES,249 E 37th St,1(773)535-1204,60653,249 E 37th St Chicago, IL 60653,ES,6,6,S,2,3,C
610111,41.973289,-87.739213,PALMER,5051 N Kenneth Ave,1(773)534-3704,60630,5051 N Kenneth Ave Chicago, IL 60630,ES,6,6,S,2,2,S
610112,41.77078,-87.634086,PARKER,6800 S Stewart Ave,1(773)535-3375,60621,6800 S Stewart Ave Chicago, IL 60621,ES,6,6,S,2,3,C
610115,41.766477,-87.611546,PARK MANOR,7037 S Rhodes Ave,1(773)535-3070,60637,7037 S Rhodes Ave Chicago, IL 60637,ES,6,5,I,2,1,I
610116,41.768555,-87.582954,PARKSIDE,6938 S East End Ave,1(773)535-0940,60649,6938 S East End Ave Chicago, IL 60649,ES,6,1,I,2,1,I
610117,41.786895,-87.732666,PASTEUR,5825 S Kostner Ave,1(773)535-2270,60629,5825 S Kostner Ave Chicago, IL 60629,ES,6,8,C,2,1,I
610120,41.787899,-87.719216,PECK,3826 W 58th St,1(773)535-2450,60629,3826 W 58th St Chicago, IL 60629,ES,6,7,C,2,2,S
610121,41.871595,-87.683616,IRVING,749 S Oakley Blvd,1(773)534-7295,60612,749 S Oakley Blvd Chicago, IL 60612,ES,6,4,I,2,2,S
610122,41.983456,-87.66585,PEIRCE,1423 W Bryn Mawr Ave,1(773)534-2440,60660,1423 W Bryn Mawr Ave Chicago, IL 60660,ES,6,7,C,2,3,C
610123,41.858372,-87.722386,PENN,1616 S Avers Ave,1(773)534-1665,60623,1616 S Avers Ave Chicago, IL 60623,ES,6,4,I,2,1,I
610124,41.728534,-87.596257,WASHINGTON H ES,9130 S University Ave,1(773)535-6225,60619,9130 S University Ave Chicago, IL 60619,ES,6,4,I,2,2,S
610125,41.848101,-87.680745,RUIZ,2410 S Leavitt St,1(773)535-4825,60608,2410 S Leavitt St Chicago, IL 60608,ES,6,7,C,2,1,I
610126,41.836527,-87.618338,PERSHING,3200 S Calumet Ave,1(773)534-9272,60616,3200 S Calumet Ave Chicago, IL 60616,ES,6,8,C,2,2,S
610127,41.981557,-87.712583,PETERSON,5510 N Christiana Ave,1(773)534-5070,60625,5510 N Christiana Ave Chicago, IL 60625,ES,6,8,C,2,1,I
610128,41.706603,-87.647577,GARVEY,10309 S Morgan St,1(773)535-2763,60643,10309 S Morgan St Chicago, IL 60643,ES,6,2,I,2,2,S
610129,41.8529,-87.683291,PICKARD,2301 W 21st Pl,1(773)535-7280,60608,2301 W 21st Pl Chicago, IL 60608,ES,6,6,S,2,2,S
610130,41.74034,-87.607891,PIRIE,650 E 85th St,1(773)535-3435,60619,650 E 85th St Chicago, IL 60619,ES,6,8,C,2,2,S
610131,41.860259,-87.692526,PLAMONDON,2642 W 15th Pl,1(773)534-1789,60608,2642 W 15th Pl Chicago, IL 60608,ES,6,6,S,2,1,I
610132,41.70263,-87.606419,POE,10538 S Langley Ave,1(773)535-5525,60628,10538 S Langley Ave Chicago, IL 60628,ES,6,4,I,2,1,I
610133,41.893236,-87.718797,WARD L,646 N Lawndale Ave,1(773)534-6440,60624,646 N Lawndale Ave Chicago, IL 60624,ES,6,7,C,2,3,C
610135,41.956988,-87.761007,PORTAGE PARK,5330 W Berteau Ave,1(773)534-3576,60641,5330 W Berteau Ave Chicago, IL 60641,ES,6,6,S,2,1,I
610136,41.928841,-87.669528,PRESCOTT,1632 W Wrightwood Ave,1(773)534-5505,60614,1632 W Wrightwood Ave Chicago, IL 60614,ES,6,7,C,2,3,C
610137,41.965619,-87.772414,PRUSSING,4650 N Menard Ave,1(773)534-3460,60630,4650 N Menard Ave Chicago, IL 60630,ES,6,9,C,2,3,C
610138,41.918486,-87.683801,PULASKI,2230 W McLean Ave,1(773)534-4391,60647,2230 W McLean Ave Chicago, IL 60647,ES,6,13,C,2,5,C
610139,41.688819,-87.609431,PULLMAN,11311 S Forrestville Ave,1(773)535-5395,60628,11311 S Forrestville Ave Chicago, IL 60628,ES,6,4,I,2,2,S
610141,41.960746,-87.670922,RAVENSWOOD,4332 N Paulina St,1(773)534-5525,60613,4332 N Paulina St Chicago, IL 60613,ES,6,8,C,2,2,S
610142,41.792348,-87.594752,RAY,5631 S Kimbark Ave,1(773)535-0970,60637,5631 S Kimbark Ave Chicago, IL 60637,ES,6,6,S,2,2,S
610143,41.804174,-87.604925,REAVIS,834 E 50th St,1(773)535-1060,60615,834 E 50th St Chicago, IL 60615,ES,6,5,I,2,2,S
610144,41.941094,-87.719541,REILLY,3650 W School St,1(773)534-5250,60618,3650 W School St Chicago, IL 60618,ES,6,8,C,2,3,C
